,InvoiceNo,Quantity,CustomerID,TotalSum,CohortMonth,CohortIndex
4773,538040,1,16520.0,5.95,2010-12,1
4774,567183,6,14769.0,7.5,2010-12,10
4775,562539,6,17220.0,2.52,2010-12,9
4776,559509,1,15920.0,2.1,2011-07,1
4777,547686,16,15513.0,26.4,2010-12,4
4778,571443,1,17785.0,1.95,2011-10,1
4779,572058,1,18252.0,0.59,2011-06,5
4780,568399,6,16145.0,15.299999999999999,2010-12,10
4781,568990,8,15933.0,13.52,2011-09,1
4782,565541,12,14159.0,20.28,2010-12,10
4783,547910,2,14159.0,1.7,2010-12,4
4784,580615,12,16873.0,25.200000000000003,2010-12,13
4785,569842,24,13426.0,30.0,2011-01,10
4786,562378,3,15046.0,12.450000000000001,2011-01,8
4787,536681,1,17287.0,2.1,2010-12,1
4788,558700,1,17920.0,0.85,2010-12,8
4789,572650,3,15506.0,6.24,2011-07,4
4790,565766,2,17841.0,1.7,2010-12,10
4791,555092,3,16483.0,4.35,2011-05,1
4792,579100,24,13004.0,2.88,2010-12,12
4793,568668,2,15750.0,8.5,2010-12,10
4794,557233,4,15356.0,1.68,2010-12,7
4795,573875,2,15018.0,15.9,2010-12,12
4796,546736,576,16013.0,414.71999999999997,2010-12,4
4797,570413,4,17652.0,51.0,2011-03,8
4798,558638,6,16317.0,24.900000000000002,2011-02,6
4799,553390,2,17841.0,5.1,2010-12,6
4800,563906,4,14246.0,15.0,2011-04,5
4801,555488,3,16942.0,17.85,2011-04,3
4802,547134,2,15996.0,5.9,2010-12,4
4803,577594,10,13142.0,20.8,2011-11,1
4804,538198,48,17827.0,40.8,2010-12,1
4805,564719,1,15325.0,4.95,2011-08,1
4806,538892,12,16422.0,17.4,2010-12,1
4807,566829,24,14608.0,90.0,2011-09,1
4808,542406,3,17757.0,8.850000000000001,2010-12,2
4809,559629,16,14690.0,27.04,2011-07,1
4810,577501,12,14075.0,15.0,2011-03,9
4811,538209,2,12748.0,4.2,2010-12,1
4812,558194,1,14583.0,2.55,2011-05,2
4813,580130,12,17426.0,17.4,2011-03,10
4814,537608,12,15024.0,19.799999999999997,2010-12,1
4815,578620,1,17247.0,1.45,2011-11,1
4816,549566,1,13610.0,7.95,2011-02,3
4817,537772,2,18043.0,17.0,2010-12,1
4818,553570,4,13756.0,15.0,2010-12,6
4819,562688,10,13869.0,12.5,2010-12,9
4820,546670,6,13451.0,3.3000000000000003,2011-01,3
4821,553859,1,14505.0,2.1,2010-12,6
4822,537219,6,14081.0,2.52,2010-12,1
4823,558098,12,18044.0,5.04,2010-12,7
4824,543668,4,18118.0,59.8,2010-12,3
4825,580434,3,17114.0,8.850000000000001,2011-01,12
4826,546223,12,14854.0,19.799999999999997,2011-03,1
4827,576911,12,17461.0,7.800000000000001,2011-11,1
4828,565734,8,17191.0,33.2,2010-12,10
4829,578551,3,12937.0,17.85,2011-03,9
4830,575054,4,16945.0,15.0,2010-12,12
4831,567656,1,14096.0,3.29,2011-08,2
4832,579196,4,14096.0,6.52,2011-08,4
4833,550837,10,15034.0,16.5,2010-12,5
4834,581567,24,16626.0,81.36,2011-03,10
4835,576692,4,17412.0,15.0,2010-12,12
4836,565329,2,14606.0,1.3,2010-12,10
4837,545334,1,15750.0,12.75,2010-12,4
4838,541843,24,13659.0,39.599999999999994,2011-01,1
4839,579284,96,15061.0,69.12,2010-12,12
4840,570827,2,15831.0,11.9,2011-01,10
4841,549947,3,18260.0,20.85,2010-12,5
4842,564851,24,13183.0,34.8,2011-01,8
4843,580092,4,13969.0,1.56,2010-12,13
4844,568989,20,14709.0,41.6,2010-12,10
4845,555845,3,17015.0,2.55,2011-06,1
4846,578998,1,15436.0,1.65,2011-04,8
4847,555743,6,12868.0,17.700000000000003,2010-12,7
4848,571672,10,13880.0,7.9,2011-02,9
4849,555845,2,17015.0,4.2,2011-06,1
4850,578949,1,14954.0,4.95,2011-11,1
4851,571203,6,17677.0,17.700000000000003,2010-12,11
4852,540798,6,17365.0,22.5,2011-01,1
4853,562100,2,13437.0,15.9,2011-06,3
4854,573381,4,17590.0,9.96,2011-10,1
4855,558861,12,13373.0,10.2,2011-03,5
4856,541684,25,15498.0,31.25,2010-12,2
4857,574089,4,17611.0,15.0,2010-12,12
4858,551987,2,15005.0,3.9,2010-12,6
4859,568992,1,17218.0,1.65,2010-12,10
4860,539502,12,14099.0,5.04,2010-12,1
4861,566312,12,16150.0,15.0,2010-12,10
4862,575828,24,17162.0,15.600000000000001,2011-02,10
4863,576933,6,15529.0,2.34,2010-12,12
4864,565838,6,15071.0,17.700000000000003,2011-03,7
4865,580399,2,13471.0,4.2,2011-10,3
4866,576339,2,14096.0,8.26,2011-08,4
4867,555566,3,14659.0,18.75,2011-01,6
4868,564199,1,13263.0,1.25,2011-01,8
4869,562460,1,17841.0,5.95,2010-12,9
4870,572861,6,14102.0,8.7,2011-10,1
4871,549548,2,13548.0,0.84,2011-04,1
4872,575680,3,13148.0,17.85,2010-12,12
4873,554372,2,13842.0,15.0,2010-12,6
4874,578854,12,14859.0,17.4,2011-05,7
4875,564657,12,14135.0,19.799999999999997,2010-12,9
4876,550806,24,14334.0,6.959999999999999,2010-12,5
4877,550942,12,16587.0,15.0,2011-04,1
4878,557966,24,15187.0,306.0,2011-05,2
4879,581379,12,13954.0,15.0,2011-09,4
4880,553035,2,17337.0,11.9,2011-02,4
4881,571271,2,15440.0,1.58,2011-05,6
4882,565731,4,17716.0,15.0,2011-03,7
4883,551152,1,13230.0,0.95,2011-01,4
4884,552460,10,13178.0,16.5,2010-12,6
4885,555851,4,13050.0,1.68,2010-12,7
4886,563572,1,16734.0,3.75,2011-08,1
4887,548920,25,13018.0,10.5,2011-02,3
4888,549099,2,16241.0,0.84,2010-12,5
4889,543168,250,13694.0,105.0,2010-12,3
4890,571622,20,14798.0,25.0,2011-07,4
4891,557870,12,14404.0,19.799999999999997,2010-12,7
4892,550799,16,17115.0,10.4,2011-04,1
4893,538687,16,13324.0,175.2,2010-12,1
4894,565738,30,14667.0,62.400000000000006,2010-12,10
4895,566279,2,14432.0,5.9,2011-09,1
4896,552306,1,13911.0,12.75,2011-02,4
4897,580722,10,13985.0,21.0,2011-03,10
4898,571830,24,16131.0,50.400000000000006,2011-04,7
4899,579196,1,14096.0,5.79,2011-08,4
4900,577071,12,13969.0,25.200000000000003,2010-12,12
4901,562053,36,16701.0,14.040000000000001,2010-12,9
4902,553014,3,13451.0,3.75,2011-01,5
4903,560878,2,14410.0,3.3,2011-02,6
4904,571682,3,14179.0,4.35,2011-10,1
4905,578022,2,17371.0,6.5,2010-12,12
4906,557793,2,14998.0,9.9,2011-04,3
4907,569687,12,13709.0,23.4,2011-01,10
4908,537781,1,17341.0,0.65,2010-12,1
4909,560288,24,15845.0,13.200000000000001,2011-01,7
4910,566290,1,14456.0,2.08,2011-07,3
4911,537634,5,16775.0,39.75,2010-12,1
4912,552869,12,15106.0,17.4,2011-03,3
4913,569241,12,14488.0,15.0,2011-10,1
4914,543447,10,16265.0,19.5,2010-12,3
4915,555845,1,17015.0,3.75,2011-06,1
4916,547358,1,15998.0,7.95,2010-12,4
4917,556222,20,17522.0,8.4,2011-05,2
4918,561258,72,15513.0,51.839999999999996,2010-12,8
4919,571183,6,14796.0,11.7,2010-12,11
4920,554275,5,14903.0,8.45,2011-03,3
4921,574260,5,13014.0,10.5,2011-03,9
4922,571185,6,13047.0,12.600000000000001,2010-12,11
4923,541848,4,17611.0,6.6,2010-12,2
4924,565782,36,12748.0,122.04,2010-12,10
4925,557115,6,14107.0,35.7,2010-12,7
4926,573359,2,14178.0,2.5,2011-06,5
4927,541604,2,14572.0,2.5,2011-01,1
4928,571276,2,14702.0,2.5,2010-12,11
4929,545080,24,13004.0,10.08,2010-12,3
4930,544678,1,13077.0,3.75,2010-12,3
4931,580502,6,16931.0,5.1,2010-12,13
4932,571725,2,13491.0,16.5,2010-12,11
4933,571498,2,17841.0,2.5,2010-12,11
4934,567523,24,17034.0,46.8,2011-02,8
4935,570458,6,14535.0,9.899999999999999,2011-04,7
4936,564301,24,14299.0,10.08,2011-01,8
4937,564743,3,14606.0,3.75,2010-12,9
4938,578510,3,14056.0,6.75,2011-02,10
4939,576219,96,15838.0,171.84,2011-02,10
4940,574033,2,16558.0,16.5,2010-12,12
4941,562619,1,15311.0,1.45,2010-12,9
4942,580137,1,17566.0,4.95,2011-11,2
4943,576889,1,12748.0,1.25,2010-12,12
4944,547243,2,17231.0,1.3,2010-12,4
4945,544068,2,16431.0,1.7,2011-02,1
4946,573340,1,14159.0,0.39,2010-12,11
4947,543651,12,16306.0,15.0,2010-12,3
4948,578250,1,15901.0,0.55,2011-07,5
4949,571671,2,16940.0,4.16,2011-02,9
4950,566200,1,16910.0,0.65,2011-09,1
4951,567183,6,14769.0,1.7399999999999998,2010-12,10
4952,547077,20,12843.0,17.0,2011-03,1
4953,559921,1,13667.0,0.39,2011-07,1
4954,547416,8,15410.0,87.6,2011-03,1
4955,551282,4,16919.0,7.8,2010-12,5
4956,549742,12,12910.0,45.0,2011-04,1
4957,544657,8,14895.0,15.6,2011-02,1
4958,542795,6,18055.0,29.700000000000003,2010-12,3
4959,548567,6,17965.0,13.5,2010-12,5
4960,570225,1,16595.0,0.39,2011-10,1
4961,543604,24,16558.0,10.08,2010-12,3
4962,578087,36,15965.0,15.12,2010-12,12
4963,564342,2,16340.0,8.5,2011-08,1
4964,571224,16,13136.0,13.28,2011-05,6
4965,570197,1,13755.0,12.75,2011-10,1
4966,577524,1,16905.0,1.25,2011-03,9
4967,538866,4,17841.0,3.4,2010-12,1
4968,555497,24,16659.0,20.4,2011-06,1
4969,567700,6,16379.0,29.700000000000003,2011-09,1
4970,549431,12,15874.0,45.0,2011-02,3
4971,576196,36,17658.0,29.88,2011-05,7
4972,547510,10,15245.0,19.5,2011-03,1
4973,543601,2,14560.0,17.0,2010-12,3
4974,554556,15,13098.0,44.25,2011-01,5
4975,556780,2,14524.0,13.5,2010-12,7
4976,550242,12,13117.0,5.04,2010-12,5
4977,553180,1,16466.0,1.45,2011-02,4
4978,572732,84,18079.0,32.76,2011-04,7
4979,562442,12,14397.0,11.399999999999999,2011-05,4
4980,561485,1,17841.0,1.25,2010-12,8
4981,544056,12,13004.0,5.04,2010-12,3
4982,563564,48,16633.0,60.0,2011-04,5
4983,567184,4,16033.0,10.2,2010-12,10
4984,567854,10,14038.0,16.5,2011-05,5
4985,562558,1,13451.0,8.5,2011-01,8
4986,539637,1,14083.0,5.95,2010-12,1
4987,559364,10,17735.0,16.5,2010-12,8
4988,547987,10,17428.0,19.5,2010-12,4
4989,580071,4,15500.0,19.8,2011-09,4
4990,577495,1,14704.0,0.83,2011-06,6
4991,573396,2,14723.0,5.9,2010-12,11
4992,539267,10,13534.0,19.5,2010-12,1
4993,569363,6,13297.0,41.7,2011-10,1
4994,547510,6,15245.0,25.5,2011-03,1
4995,575681,4,16903.0,13.0,2011-11,1
4996,568586,24,16119.0,30.0,2011-09,1
4997,559674,4,15856.0,5.8,2010-12,8
4998,581125,1,14087.0,4.95,2011-12,1
4999,575583,2,14456.0,4.16,2011-07,5
5000,549664,5,13113.0,8.25,2010-12,5
5001,580619,1,15053.0,0.85,2011-03,10
5002,556572,100,15311.0,72.0,2010-12,7
5003,577174,1,17841.0,1.25,2010-12,12
5004,568346,1,14096.0,1.63,2011-08,2
5005,546108,2,15529.0,8.5,2010-12,4
5006,558028,8,15128.0,30.0,2011-05,2
5007,575117,1,12748.0,3.75,2010-12,12
5008,555202,1,16813.0,1.45,2011-05,2
5009,538683,24,14525.0,30.0,2010-12,1
5010,560115,1,17841.0,0.85,2010-12,8
5011,553187,5,16809.0,10.4,2011-03,3
5012,580636,24,16746.0,9.36,2010-12,13
5013,569223,2,16283.0,3.3,2011-05,6
5014,565147,12,16187.0,17.4,2011-02,8
5015,565243,18,16735.0,53.1,2011-01,9
5016,536539,6,15165.0,17.700000000000003,2010-12,1
5017,573584,12,16705.0,35.400000000000006,2010-12,11
5018,566239,12,14665.0,25.200000000000003,2011-02,8
5019,568191,2,16655.0,12.5,2011-01,9
5020,544556,6,13477.0,9.899999999999999,2011-02,1
5021,552624,12,14505.0,1.6800000000000002,2010-12,6
5022,564536,1,13159.0,4.95,2011-08,1
5023,568991,1,18204.0,3.75,2011-05,5
5024,575959,12,14547.0,5.04,2011-10,2
5025,580516,2,17954.0,7.5,2010-12,13
5026,572077,6,15807.0,29.700000000000003,2011-09,2
5027,578850,3,13571.0,6.24,2011-03,9
5028,564643,5,15356.0,10.4,2010-12,9
5029,563924,25,15984.0,10.5,2011-01,8
5030,567126,2,17238.0,2.5,2010-12,10
5031,555545,4,17735.0,19.8,2010-12,7
5032,576864,1,12748.0,0.55,2010-12,12
5033,567873,12,13055.0,19.799999999999997,2011-09,1
5034,566281,1,12748.0,8.25,2010-12,10
5035,553061,3,17238.0,2.55,2010-12,6
5036,537815,4,17676.0,15.0,2010-12,1
5037,579093,24,13081.0,9.36,2010-12,12
5038,552572,24,14680.0,99.60000000000001,2010-12,6
5039,550520,8,16170.0,6.8,2011-04,1
5040,572922,12,17895.0,5.04,2011-10,1
5041,541866,12,16477.0,11.399999999999999,2010-12,2
5042,574871,1,14527.0,3.0,2010-12,12
5043,563709,1,15472.0,3.75,2011-08,1
5044,551136,12,15301.0,19.799999999999997,2010-12,5
5045,572191,3,17377.0,14.850000000000001,2010-12,11
5046,538207,1,12748.0,2.1,2010-12,1
5047,567917,96,14298.0,37.44,2010-12,10
5048,551998,12,14099.0,25.200000000000003,2010-12,6
5049,559132,2,15053.0,4.2,2011-03,5
5050,580272,3,15547.0,2.55,2010-12,13
5051,563538,2,17841.0,5.1,2010-12,9
5052,543731,100,17677.0,165.0,2010-12,3
5053,561079,1,13956.0,7.95,2011-03,5
5054,565230,96,16705.0,244.79999999999998,2010-12,10
5055,574530,1,16887.0,0.65,2011-11,1
5056,537224,3,13174.0,11.25,2010-12,1
5057,579093,36,13081.0,38.160000000000004,2010-12,12
5058,547960,10,15644.0,7.9,2011-03,1
5059,567165,1,17841.0,5.95,2010-12,10
5060,539007,1,17894.0,1.65,2010-12,1
5061,537130,2,17796.0,5.9,2010-12,1
5062,566281,1,12748.0,1.65,2010-12,10
5063,573879,4,15039.0,8.4,2010-12,12
5064,552864,6,13235.0,19.5,2011-05,1
5065,569671,6,16020.0,17.34,2011-10,1
5066,579549,12,13203.0,15.0,2011-04,8
5067,562558,3,13451.0,3.75,2011-01,8
5068,572552,1,14096.0,2.46,2011-08,3
5069,563368,10,13995.0,16.5,2011-04,5
5070,557793,1,14998.0,3.75,2011-04,3
5071,576358,6,15660.0,17.34,2010-12,12
5072,546850,12,13268.0,10.2,2011-03,1
5073,578292,3,13174.0,6.300000000000001,2010-12,12
5074,545462,20,17567.0,11.0,2010-12,4
5075,550956,2,17179.0,8.3,2010-12,5
5076,554151,2,14049.0,12.5,2011-01,5
5077,559904,2,13149.0,19.9,2011-02,6
5078,563551,2,17757.0,5.9,2010-12,9
5079,559904,12,13149.0,11.399999999999999,2011-02,6
5080,570796,2,16241.0,0.78,2010-12,11
5081,564135,2,16550.0,4.16,2010-12,9
5082,544041,12,17730.0,5.04,2011-01,2
5083,574292,1,16914.0,3.75,2011-11,1
5084,536464,1,17968.0,4.25,2010-12,1
5085,543470,3,16951.0,47.849999999999994,2011-02,1
5086,566822,25,17677.0,10.5,2010-12,10
5087,554158,2,15563.0,5.1,2010-12,6
5088,558556,4,17954.0,1.68,2010-12,7
5089,576077,1,16720.0,0.85,2011-11,1
5090,550624,12,14201.0,15.0,2010-12,5
5091,552825,10,15296.0,8.5,2011-01,5
5092,580051,4,12963.0,17.0,2010-12,13
5093,547064,20,16096.0,39.0,2011-03,1
5094,544824,12,17139.0,7.800000000000001,2011-02,1
5095,570333,24,18126.0,30.0,2011-10,1
5096,554103,3,15555.0,1.9500000000000002,2010-12,6
5097,538312,4,16727.0,11.8,2010-12,1
5098,576339,1,14096.0,5.79,2011-08,4
5099,562772,4,13097.0,6.6,2010-12,9
5100,560568,8,13895.0,13.52,2011-06,2
5101,552624,3,14505.0,6.75,2010-12,6
5102,562932,2,16904.0,3.3,2010-12,9
5103,566258,6,13124.0,24.900000000000002,2010-12,10
5104,562776,6,14180.0,22.5,2010-12,9
5105,572329,24,14019.0,30.0,2011-07,4
5106,559606,6,14606.0,10.14,2010-12,8
5107,576463,1,17974.0,2.1,2011-05,7
5108,556827,6,15134.0,22.5,2011-04,3
5109,579629,5,14963.0,10.4,2011-06,6
5110,566400,6,17139.0,17.700000000000003,2011-02,8
5111,548670,2,15356.0,3.38,2010-12,5
5112,557959,1,17351.0,2.1,2011-06,1
5113,575187,25,16759.0,10.5,2011-11,1
5114,556186,24,14241.0,13.200000000000001,2011-06,1
5115,560115,1,17841.0,7.95,2010-12,8
5116,541883,30,13408.0,25.5,2010-12,2
5117,563691,48,13668.0,20.16,2010-12,9
5118,538069,8,16795.0,6.8,2010-12,1
5119,572913,2,15993.0,1.7,2011-10,1
5120,581396,18,15189.0,98.10000000000001,2011-01,12
5121,573829,25,16830.0,10.5,2011-11,1
5122,568346,2,14096.0,4.92,2011-08,2
5123,566822,6,17677.0,24.900000000000002,2010-12,10
5124,577869,5,13268.0,3.95,2011-03,9
5125,554672,10,14415.0,20.8,2010-12,6
5126,557798,12,16187.0,9.0,2011-02,5
5127,563580,1,16706.0,0.85,2011-08,1
5128,568191,5,16655.0,8.25,2011-01,9
5129,570488,8,14096.0,6.64,2011-08,3
5130,539836,1,17894.0,1.65,2010-12,1
5131,573775,80,13881.0,204.0,2011-02,10
5132,563444,1,16033.0,4.15,2010-12,9
5133,580213,12,17495.0,30.599999999999998,2011-11,2
5134,544700,3,18041.0,4.949999999999999,2010-12,3
5135,556882,1,14395.0,4.95,2010-12,7
5136,575760,2,15965.0,4.16,2010-12,12
5137,575760,14,15965.0,29.12,2010-12,12
5138,580672,4,17920.0,1.56,2010-12,13
5139,568589,6,17405.0,17.700000000000003,2011-07,3
5140,579750,48,13536.0,69.6,2011-09,3
5141,555353,12,16928.0,15.0,2011-01,6
5142,578081,48,14051.0,100.80000000000001,2010-12,12
5143,572517,3,15068.0,4.35,2011-03,8
5144,560035,36,17706.0,59.4,2010-12,8
5145,539308,2,17412.0,17.0,2010-12,1
5146,547358,1,15998.0,2.1,2010-12,4
5147,574297,6,16602.0,17.700000000000003,2011-11,1
5148,546951,3,17673.0,4.35,2011-01,3
5149,543020,2,15005.0,5.9,2010-12,3
5150,569669,1,14730.0,1.95,2011-03,8
5151,544464,3,17323.0,2.55,2011-02,1
5152,568786,24,15144.0,61.199999999999996,2011-01,9
5153,570009,24,14138.0,13.200000000000001,2011-10,1
5154,564301,6,14299.0,17.700000000000003,2011-01,8
5155,563096,12,15544.0,7.800000000000001,2010-12,9
5156,576321,5,14953.0,1.9500000000000002,2011-11,1
5157,555653,3,17673.0,11.25,2011-01,6
5158,537225,1,12748.0,5.95,2010-12,1
5159,570287,12,17425.0,15.0,2011-10,1
5160,572566,2,13050.0,15.9,2010-12,11
5161,546753,2,16383.0,1.7,2011-03,1
5162,576911,1,17461.0,2.89,2011-11,1
5163,577835,12,16607.0,19.799999999999997,2010-12,12
5164,561679,10,15245.0,29.5,2011-03,5
5165,544444,1,13246.0,2.1,2011-01,2
5166,577751,1,12904.0,12.5,2011-06,6
5167,566269,1,17864.0,2.1,2011-03,7
5168,555352,96,15838.0,139.2,2011-02,5
5169,555104,96,17949.0,816.0,2011-02,4
5170,553142,2,14527.0,3.9,2010-12,6
5171,569220,1,16007.0,1.65,2011-05,6
5172,566193,4,14961.0,16.6,2010-12,10
5173,537863,1,14030.0,5.95,2010-12,1
5174,578187,48,14336.0,18.72,2011-03,9
5175,569220,2,16007.0,0.84,2011-05,6
5176,550320,1,12748.0,16.95,2010-12,5
5177,573340,2,14159.0,1.1,2010-12,11
5178,540506,2,17796.0,7.9,2010-12,2
5179,542791,4,15039.0,3.4,2010-12,3
5180,561393,4,18241.0,15.0,2011-05,3
5181,579555,4,16241.0,8.32,2010-12,12
5182,569250,12,16747.0,10.2,2011-10,1
5183,547906,2,14410.0,1.7,2011-02,2
5184,566085,1,17841.0,6.75,2010-12,10
5185,555647,2,12957.0,15.9,2011-01,6
5186,547896,1,17841.0,1.69,2010-12,4
5187,556465,1,14984.0,1.25,2011-06,1
5188,553707,10,16843.0,67.5,2011-01,5
5189,568178,6,18155.0,22.5,2011-02,8
5190,550512,1,18069.0,1.25,2011-01,4
5191,570479,3,17589.0,5.85,2011-04,7
5192,553657,1,14583.0,0.83,2011-05,1
5193,572906,6,17557.0,22.5,2011-09,2
5194,556503,4,13517.0,15.0,2011-06,1
5195,540023,2,15039.0,1.1,2010-12,2
5196,548984,4,14546.0,6.6,2011-04,1
5197,562599,8,13013.0,13.52,2010-12,9
5198,567531,24,14397.0,19.919999999999998,2011-05,5
5199,553039,216,16422.0,114.48,2010-12,6
5200,555473,48,14700.0,60.0,2011-04,3
5201,552290,1,16007.0,2.08,2011-05,1
5202,576696,11,16669.0,4.29,2011-09,3
5203,548551,10,14886.0,16.5,2011-04,1
5204,571193,12,15484.0,15.0,2011-09,2
5205,544395,18,13397.0,53.1,2011-01,2
5206,556733,2,16919.0,15.9,2010-12,7
5207,563201,2,13838.0,3.9,2010-12,9
5208,550994,3,14562.0,8.850000000000001,2011-02,3
5209,567163,24,13247.0,20.4,2011-09,1
5210,576696,1,16669.0,4.95,2011-09,3
5211,579411,8,16794.0,13.2,2011-06,6
5212,581064,16,13882.0,12.64,2011-10,3
5213,546753,2,16383.0,5.9,2011-03,1
5214,569228,4,15547.0,15.8,2010-12,11
5215,545074,12,17655.0,7.800000000000001,2010-12,3
5216,547866,3,14878.0,14.850000000000001,2010-12,4
5217,565478,2,15005.0,3.3,2010-12,10
5218,546111,2,14165.0,5.9,2011-03,1
5219,573390,12,17213.0,34.68,2010-12,11
5220,537781,1,17341.0,2.1,2010-12,1
5221,572653,1,15861.0,3.75,2011-03,8
5222,573382,12,17655.0,24.96,2010-12,11
5223,538167,2,14713.0,3.9,2010-12,1
5224,566720,1,13634.0,2.95,2011-01,9
5225,573665,12,13982.0,15.0,2010-12,11
5226,572617,8,18272.0,30.0,2011-04,7
5227,541684,2,15498.0,17.0,2010-12,2
5228,569524,1,14506.0,1.25,2010-12,11
5229,552853,8,16712.0,13.2,2011-03,3
5230,568220,12,15626.0,17.4,2011-01,9
5231,566967,2,16746.0,17.0,2010-12,10
5232,556050,8,14367.0,23.12,2011-03,4
5233,543006,1,17975.0,1.25,2010-12,3
5234,550196,2,14796.0,4.2,2010-12,5
5235,571107,3,13858.0,17.85,2011-10,1
5236,538346,12,17865.0,20.28,2010-12,1
5237,578225,6,17700.0,17.700000000000003,2011-03,9
5238,543354,12,13458.0,19.799999999999997,2010-12,3
5239,577723,1,16713.0,8.25,2010-12,12
5240,536390,48,17511.0,31.200000000000003,2010-12,1
5241,554368,12,13267.0,23.4,2010-12,6
5242,557316,25,17299.0,10.5,2011-06,1
5243,561873,24,13316.0,81.36,2011-03,5
5244,563376,2,15752.0,3.3,2010-12,9
5245,573492,1,13544.0,1.25,2011-04,7
5246,555514,2,17071.0,5.9,2011-02,5
5247,554813,1,15852.0,0.42,2011-05,1
5248,544701,12,17428.0,5.04,2010-12,3
5249,570430,5,15886.0,29.75,2011-10,1
5250,577173,12,14849.0,17.4,2010-12,12
5251,551983,2,17735.0,12.7,2010-12,6
5252,563939,8,14959.0,13.52,2011-02,7
5253,547793,2,14758.0,17.0,2011-03,1
5254,574826,12,15870.0,5.04,2011-11,1
5255,572678,12,13182.0,15.0,2011-10,1
5256,566564,6,15522.0,2.52,2011-09,1
5257,548952,3,15572.0,17.85,2011-03,2
5258,545545,1,17841.0,7.95,2010-12,4
5259,542709,6,15144.0,29.700000000000003,2011-01,1
5260,552463,3,14699.0,17.85,2011-05,1
5261,565594,48,13510.0,13.919999999999998,2011-06,4
5262,548622,10,13636.0,12.5,2011-03,2
5263,572653,5,15861.0,4.25,2011-03,8
5264,560937,1,17920.0,2.08,2010-12,8
5265,564356,10,13969.0,20.8,2010-12,9
5266,569246,1,14096.0,1.63,2011-08,3
5267,574025,1,12748.0,1.65,2010-12,12
5268,570241,2,14801.0,0.78,2011-10,1
5269,565067,4,15856.0,9.96,2010-12,9
5270,560095,1,17848.0,3.95,2010-12,8
5271,544314,6,13767.0,17.700000000000003,2010-12,3
5272,572994,4,17684.0,16.6,2011-10,1
5273,561034,1,15506.0,2.08,2011-07,1
5274,552278,2,15059.0,4.2,2011-01,5
5275,575070,1,17841.0,2.55,2010-12,12
5276,550250,12,18171.0,7.800000000000001,2011-01,4
5277,574043,4,16367.0,6.6,2010-12,12
5278,575117,1,12748.0,5.95,2010-12,12
5279,537200,1,15867.0,1.25,2010-12,1
5280,547785,3,13097.0,38.25,2010-12,4
5281,560120,12,14907.0,17.4,2010-12,8
5282,565397,4,14171.0,3.32,2011-09,1
5283,556916,1,16898.0,1.25,2010-12,7
5284,555871,6,18073.0,17.700000000000003,2011-05,2
5285,575867,4,15034.0,3.4,2010-12,12
5286,552472,4,16503.0,15.0,2010-12,6
5287,548735,2,15039.0,3.9,2010-12,5
5288,563928,2,17059.0,7.5,2010-12,9
5289,565842,12,13808.0,25.200000000000003,2011-09,1
5290,572318,1,15436.0,0.55,2011-04,7
5291,573023,12,13882.0,7.800000000000001,2011-10,1
5292,541215,12,14329.0,15.0,2011-01,1
5293,556905,12,16904.0,9.959999999999999,2010-12,7
5294,566847,3,15005.0,12.450000000000001,2010-12,10
5295,581133,24,14904.0,9.36,2011-11,2
5296,565589,96,17450.0,230.39999999999998,2011-01,9
5297,580959,12,14673.0,20.28,2010-12,13
5298,575595,12,15452.0,25.200000000000003,2011-03,9
5299,553886,12,15648.0,17.4,2011-03,3
5300,546005,24,14426.0,15.600000000000001,2011-01,3
5301,580695,1,13230.0,1.95,2011-01,12
5302,541292,4,15596.0,23.8,2010-12,2
5303,580075,1,17014.0,1.65,2011-10,3
5304,580632,1,16360.0,2.1,2011-09,4
5305,572880,1,16415.0,0.39,2011-10,1
5306,579279,4,15298.0,17.0,2010-12,12
5307,574037,12,16043.0,15.0,2011-01,11
5308,552770,12,13404.0,15.0,2011-05,1
5309,576189,3,14684.0,1.17,2010-12,12
5310,569210,6,13681.0,17.700000000000003,2011-07,4
5311,566258,2,13124.0,4.2,2010-12,10
5312,545153,6,16667.0,5.1,2011-02,1
5313,548148,1,17931.0,2.95,2011-03,1
5314,574852,3,15493.0,8.67,2011-03,9
5315,561642,1,17965.0,4.25,2010-12,8
5316,548198,2,16712.0,1.7,2011-03,1
5317,574747,6,15618.0,17.34,2011-07,5
5318,568150,48,16689.0,18.240000000000002,2011-09,1
5319,571281,8,14088.0,56.64,2011-01,10
5320,563546,6,16729.0,24.900000000000002,2011-04,5
5321,571031,10,15005.0,8.5,2010-12,11
5322,557235,1,17204.0,16.95,2011-03,4
5323,539105,10,14825.0,85.0,2010-12,1
5324,579167,4,16800.0,11.8,2011-11,1
5325,553509,3,17220.0,5.85,2010-12,6
5326,543040,1,17337.0,8.5,2011-02,1
5327,569132,6,17757.0,5.1,2010-12,10
5328,564535,4,18075.0,19.8,2010-12,9
5329,538660,9,15808.0,18.900000000000002,2010-12,1
5330,580316,3,18109.0,37.5,2010-12,13
5331,568590,24,13126.0,4.5600000000000005,2010-12,10
5332,557858,4,14159.0,5.0,2010-12,7
5333,566424,10,13309.0,16.5,2011-02,8
5334,544998,1,14470.0,7.95,2011-02,1
5335,554278,2,13831.0,17.0,2010-12,6
5336,568325,2,14667.0,4.2,2010-12,10
5337,580024,2,15172.0,11.9,2011-04,9
5338,578151,6,16020.0,25.5,2011-10,2
