CustomerID,Recency,Frequency,MonetaryValue,Tenure,R,F,M,RFM_Segment,RFM_Score
16713,19,115,1308.1199999999994,355,4,4,4,444,12.0
16714,318,19,170.8,318,1,3,3,133,7.0
16715,79,1,3.8,79,2,1,1,211,4.0
16716,267,1,166.8,267,1,1,3,113,5.0
16717,24,35,690.3700000000001,173,3,4,4,344,11.0
16719,15,33,268.18,339,4,4,3,443,11.0
16720,27,4,21.25,27,3,1,1,311,5.0
16721,263,7,87.82000000000001,263,1,2,2,122,5.0
16722,18,34,823.98,289,4,4,4,444,12.0
16723,108,5,87.35000000000001,108,2,2,2,222,6.0
16725,303,29,147.37,360,1,4,3,143,8.0
16726,27,30,249.06999999999996,362,3,4,3,343,10.0
16727,365,4,28.85,365,1,1,1,111,3.0
16728,47,50,172.04999999999998,265,3,4,3,343,10.0
16729,39,130,1462.8099999999997,242,3,4,4,344,11.0
16730,53,18,123.87000000000002,320,2,3,2,232,7.0
16732,32,7,144.12,32,3,2,3,323,8.0
16734,53,10,78.85999999999999,115,2,3,2,232,7.0
16735,79,19,385.79999999999995,335,2,3,4,234,9.0
16739,177,3,86.8,177,1,1,2,112,4.0
16742,47,1,464.9,47,3,1,4,314,8.0
16743,30,42,541.14,359,3,4,4,344,11.0
16744,12,43,189.5,174,4,4,3,443,11.0
16745,87,85,1721.9599999999996,312,2,4,4,244,10.0
16746,5,71,1090.9299999999998,359,4,4,4,444,12.0
16747,38,11,190.87,68,3,3,3,333,9.0
16748,18,15,343.90000000000003,335,4,3,4,434,11.0
16750,45,22,187.32999999999998,233,3,4,3,343,10.0
16751,31,4,177.24,31,3,1,3,313,7.0
16753,59,7,29.450000000000003,59,2,2,1,221,5.0
16755,115,39,325.71,316,2,4,3,243,9.0
16756,215,5,90.9,215,1,2,2,122,5.0
16757,319,2,60.60000000000001,319,1,1,2,112,4.0
16758,66,3,33.15,66,2,1,1,211,4.0
16759,8,7,131.76,31,4,2,2,422,8.0
16761,97,4,85.2,97,2,1,2,212,5.0
16762,20,13,258.02,145,3,3,3,333,9.0
16763,199,4,143.1,199,1,1,3,113,5.0
16764,4,130,535.8399999999999,144,4,4,4,444,12.0
16766,274,8,270.3,274,1,2,3,123,6.0
16767,31,48,982.7200000000003,317,3,4,4,344,11.0
16768,48,12,95.7,272,3,3,2,332,8.0
16769,261,8,77.35,261,1,2,2,122,5.0
16770,58,28,188.45999999999998,359,2,4,3,243,9.0
16771,34,62,527.5299999999999,339,3,4,4,344,11.0
16773,58,5,24.1,58,2,2,1,221,5.0
16774,68,9,126.25,179,2,2,2,222,6.0
16775,58,26,218.79999999999998,331,2,4,3,243,9.0
16776,61,20,116.14999999999998,61,2,3,2,232,7.0
16777,81,14,56.82,258,2,3,1,231,6.0
16778,75,5,71.0,75,2,2,2,222,6.0
16779,3,74,2278.17,363,4,4,4,444,12.0
16780,101,12,86.74,260,2,3,2,232,7.0
16782,18,37,474.74999999999994,360,4,4,4,444,12.0
16788,124,37,128.67,255,2,4,2,242,8.0
16789,9,2,27.5,9,4,1,1,411,6.0
16790,4,16,250.30000000000004,38,4,3,3,433,10.0
16791,30,63,397.9099999999999,333,3,4,4,344,11.0
16792,283,1,5.1,283,1,1,1,111,3.0
16793,58,3,36.46,58,2,1,1,211,4.0
16794,2,44,261.11,181,4,4,3,443,11.0
16796,90,2,34.739999999999995,90,2,1,1,211,4.0
16800,12,41,279.13999999999993,12,4,4,3,443,11.0
16801,164,21,411.6,274,1,3,4,134,8.0
16803,66,3,36.49,66,2,1,1,211,4.0
16804,24,11,81.0,271,3,3,2,332,8.0
16805,174,24,103.4,361,1,4,2,142,7.0
16806,104,21,192.49,240,2,3,3,233,8.0
16807,143,11,177.62,271,1,3,3,133,7.0
16808,100,4,44.099999999999994,275,2,1,1,211,4.0
16809,24,28,174.44999999999993,263,3,4,3,343,10.0
16810,193,5,90.8,193,1,2,2,122,5.0
16811,5,7,117.49,18,4,2,2,422,8.0
16812,361,1,14.850000000000001,361,1,1,1,111,3.0
16813,9,96,436.5199999999999,205,4,4,4,444,12.0
16814,15,47,977.7000000000003,340,4,4,4,444,12.0
16816,150,6,75.1,359,1,2,2,122,5.0
16817,3,12,127.64000000000001,274,4,3,2,432,9.0
16818,11,29,564.16,206,4,4,4,444,12.0
16820,96,5,75.42,96,2,2,2,222,6.0
16823,228,7,75.35000000000001,228,1,2,2,122,5.0
16824,16,4,54.959999999999994,165,4,1,1,411,6.0
16825,39,3,59.4,186,3,1,2,312,6.0
16826,52,6,97.8,52,2,2,2,222,6.0
16828,94,3,47.4,113,2,1,1,211,4.0
16829,157,2,59.400000000000006,157,1,1,2,112,4.0
16830,39,4,63.65,39,3,1,2,312,6.0
16832,218,1,4.95,218,1,1,1,111,3.0
16833,2,9,152.13,335,4,2,3,423,9.0
16834,228,4,70.24,228,1,1,2,112,4.0
16835,129,1,20.8,129,2,1,1,211,4.0
16836,40,2,30.980000000000004,40,3,1,1,311,5.0
16837,32,28,536.14,246,3,4,4,344,11.0
16838,198,3,43.6,289,1,1,1,111,3.0
16839,9,48,2607.4500000000003,337,4,4,4,444,12.0
16841,37,29,532.16,288,3,4,4,344,11.0
16842,101,8,125.03999999999999,303,2,2,2,222,6.0
16843,43,90,2456.859999999999,328,3,4,4,344,11.0
16846,51,1,24.96,51,3,1,1,311,5.0
16847,44,2,26.8,44,3,1,1,311,5.0
16848,53,4,87.9,53,2,1,2,212,5.0
16849,187,3,47.699999999999996,187,1,1,1,111,3.0
16850,334,5,82.5,334,1,2,2,122,5.0
16851,5,4,58.79999999999999,52,4,1,2,412,7.0
16852,177,2,34.85,177,1,1,1,111,3.0
16855,24,3,46.05,44,3,1,1,311,5.0
16856,15,1,17.700000000000003,15,4,1,1,411,6.0
16859,145,12,221.07,262,1,3,3,133,7.0
16863,32,5,135.07999999999998,32,3,2,2,322,7.0
16866,141,2,40.65,162,1,1,1,111,3.0
16869,23,25,148.43,176,3,4,3,343,10.0
16871,23,25,520.24,271,3,4,4,344,11.0
16872,78,1,49.95,78,2,1,1,211,4.0
16873,5,55,1323.2099999999996,365,4,4,4,444,12.0
16875,68,22,399.84999999999997,340,2,4,4,244,10.0
16877,13,21,149.66,209,4,3,3,433,10.0
16878,85,1,2.55,85,2,1,1,211,4.0
16880,31,38,326.13999999999993,190,3,4,3,343,10.0
16881,67,1,432.0,67,2,1,4,214,7.0
16882,67,7,134.04000000000002,240,2,2,2,222,6.0
16883,188,3,16.65,188,1,1,1,111,3.0
16884,38,3,52.96,38,3,1,1,311,5.0
16885,16,21,99.36,358,4,3,2,432,9.0
16887,36,9,52.160000000000004,36,3,2,1,321,6.0
16889,195,25,317.27,337,1,4,3,143,8.0
16891,2,33,132.29000000000002,142,4,4,2,442,10.0
16892,2,20,114.46000000000001,184,4,3,2,432,9.0
16895,65,16,57.419999999999995,65,2,3,1,231,6.0
16897,314,10,66.28,314,1,3,2,132,6.0
16898,27,29,79.78999999999999,178,3,4,2,342,9.0
16899,8,20,158.14999999999998,361,4,3,3,433,10.0
16900,17,23,215.47,64,4,4,3,443,11.0
16902,117,10,606.64,117,2,3,4,234,9.0
16903,30,9,66.89,30,3,2,2,322,7.0
16904,5,138,851.1400000000001,325,4,4,4,444,12.0
16905,6,53,788.1899999999999,261,4,4,4,444,12.0
16906,82,20,182.03999999999996,249,2,3,3,233,8.0
16907,30,27,262.34999999999997,291,3,4,3,343,10.0
16909,73,2,24.36,73,2,1,1,211,4.0
16910,5,90,239.81999999999994,92,4,4,3,443,11.0
16912,29,22,488.59999999999997,324,3,4,4,344,11.0
16913,291,1,1.25,291,1,1,1,111,3.0
16914,37,5,15.100000000000001,37,3,2,1,321,6.0
16915,45,13,61.44,249,3,3,2,332,8.0
16916,24,19,63.53,24,3,3,2,332,8.0
16917,277,3,218.62,277,1,1,3,113,5.0
16918,64,23,223.76000000000002,318,2,4,3,243,9.0
16919,157,67,534.44,361,1,4,4,144,9.0
16921,62,12,50.3,62,2,3,1,231,6.0
16923,13,142,1355.94,363,4,4,4,444,12.0
16924,22,14,149.26999999999998,85,3,3,3,333,9.0
16928,87,30,410.39999999999986,323,2,4,4,244,10.0
16929,4,16,255.65999999999997,156,4,3,3,433,10.0
16930,27,12,47.59,69,3,3,1,331,7.0
16931,6,172,876.2700000000003,358,4,4,4,444,12.0
16932,54,13,28.309999999999995,54,2,3,1,231,6.0
16933,2,9,99.45000000000002,240,4,2,2,422,8.0
16934,55,9,122.45,55,2,2,2,222,6.0
16936,26,16,51.95,26,3,3,1,331,7.0
16938,9,52,426.3100000000002,309,4,4,4,444,12.0
16940,53,55,481.4900000000002,290,2,4,4,244,10.0
16942,13,39,349.93999999999994,228,4,4,4,444,12.0
16943,212,8,204.18,319,1,2,3,123,6.0
16945,22,53,852.7799999999999,359,3,4,4,344,11.0
16947,236,1,15.0,236,1,1,1,111,3.0
16948,139,5,138.6,326,2,2,3,223,7.0
16949,41,9,99.43,255,3,2,2,322,7.0
16950,57,10,244.22000000000003,125,2,3,3,233,8.0
16951,137,10,194.81,305,2,3,3,233,8.0
16952,110,3,26.23,110,2,1,1,211,4.0
16954,17,14,658.4000000000001,360,4,3,4,434,11.0
16955,185,6,118.21000000000001,337,1,2,2,122,5.0
16956,18,1,13.5,18,4,1,1,411,6.0
16957,240,4,79.2,282,1,1,2,112,4.0
16959,88,2,25.799999999999997,88,2,1,1,211,4.0
16960,39,19,81.22000000000001,253,3,3,2,332,8.0
16961,117,4,65.3,117,2,1,2,212,5.0
16963,188,2,32.550000000000004,188,1,1,1,111,3.0
16965,227,6,76.59,227,1,2,2,122,5.0
16966,198,6,329.64,241,1,2,3,123,6.0
16967,190,5,80.7,190,1,2,2,122,5.0
16968,5,7,76.94999999999999,108,4,2,2,422,8.0
16969,40,10,119.42,192,3,3,2,332,8.0
16971,39,5,29.78,39,3,2,1,321,6.0
16976,268,1,175.2,268,1,1,3,113,5.0
16978,78,11,98.53999999999999,78,2,3,2,232,7.0
16979,4,18,559.6099999999999,298,4,3,4,434,11.0
16980,256,14,129.25,292,1,3,2,132,6.0
16982,61,5,86.5,61,2,2,2,222,6.0
16983,13,29,235.37,321,4,4,3,443,11.0
16984,89,98,1088.66,131,2,4,4,244,10.0
16985,18,21,973.0400000000001,359,4,3,4,434,11.0
16986,31,1,62.400000000000006,31,3,1,2,312,6.0
16987,4,28,415.7999999999999,206,4,4,4,444,12.0
16988,6,1,10.2,6,4,1,1,411,6.0
16992,11,21,346.05,285,4,3,4,434,11.0
16996,31,6,226.24,270,3,2,3,323,8.0
16997,289,3,195.0,326,1,1,3,113,5.0
16999,75,2,29.3,75,2,1,1,211,4.0
17001,1,34,722.4499999999999,359,4,4,4,444,12.0
17002,86,13,434.66,291,2,3,4,234,9.0
17004,47,13,386.28000000000003,93,3,3,4,334,10.0
17006,5,12,198.40999999999997,76,4,3,3,433,10.0
17007,51,6,157.47,358,3,2,3,323,8.0
17010,19,1,10.08,19,4,1,1,411,6.0
17011,31,5,87.29999999999998,31,3,2,2,322,7.0
17014,9,16,101.34,67,4,3,2,432,9.0
17015,29,46,404.93,186,3,4,4,344,11.0
17017,3,34,1113.8600000000004,361,4,4,4,444,12.0
17018,41,4,176.1,41,3,1,3,313,7.0
17019,12,37,151.99,331,4,4,3,443,11.0
17022,32,1,6.959999999999999,32,3,1,1,311,5.0
17024,158,1,31.25,158,1,1,1,111,3.0
17025,61,1,90.0,61,2,1,2,212,5.0
17027,79,38,239.01999999999998,318,2,4,3,243,9.0
17030,64,1,2.9,64,2,1,1,211,4.0
17031,12,4,66.6,155,4,1,2,412,7.0
17033,87,7,238.67999999999998,215,2,2,3,223,7.0
17034,17,7,170.07999999999998,288,4,2,3,423,9.0
17035,246,5,73.92000000000002,312,1,2,2,122,5.0
17037,88,13,222.08999999999997,88,2,3,3,233,8.0
17038,31,5,15.149999999999999,31,3,2,1,321,6.0
17040,138,4,56.699999999999996,138,2,1,1,211,4.0
17041,27,14,166.26,361,3,3,3,333,9.0
17042,3,24,264.60999999999996,248,4,4,3,443,11.0
17043,33,20,548.4499999999999,267,3,3,4,334,10.0
17044,26,2,381.6,26,3,1,4,314,8.0
17045,114,4,60.29,157,2,1,2,212,5.0
17046,158,4,154.38,158,1,1,3,113,5.0
17047,86,12,199.79999999999998,206,2,3,3,233,8.0
17048,118,8,188.35000000000002,332,2,2,3,223,7.0
17049,3,55,891.8599999999996,276,4,4,4,444,12.0
17050,97,53,528.96,300,2,4,4,244,10.0
17051,195,9,57.400000000000006,195,1,2,1,121,4.0
17052,29,14,62.489999999999995,29,3,3,2,332,8.0
17053,131,2,90.89999999999999,131,2,1,2,212,5.0
17054,29,14,197.35000000000002,246,3,3,3,333,9.0
17058,82,12,202.49,240,2,3,3,233,8.0
17059,30,80,467.48,261,3,4,4,344,11.0
17060,267,1,17.700000000000003,267,1,1,1,111,3.0
17061,74,22,724.9,233,2,4,4,244,10.0
17062,314,10,70.75,359,1,3,2,132,6.0
17063,22,13,237.98000000000002,290,3,3,3,333,9.0
17064,183,14,151.75,328,1,3,3,133,7.0
17068,13,56,891.4899999999998,359,4,4,4,444,12.0
17069,29,31,546.13,355,3,4,4,344,11.0
17070,115,15,73.41,115,2,3,2,232,7.0
17071,29,32,574.4599999999999,310,3,4,4,344,11.0
17073,18,29,244.16,110,4,4,3,443,11.0
17075,18,18,176.43,318,4,3,3,433,10.0
17076,37,5,123.0,365,3,2,2,322,7.0
17078,37,5,104.24,37,3,2,2,322,7.0
17080,23,1,20.4,23,3,1,1,311,5.0
17081,26,17,57.269999999999996,47,3,3,1,331,7.0
17082,34,14,260.25,319,3,3,3,333,9.0
17083,110,10,258.66,304,2,3,3,233,8.0
17084,36,21,397.24000000000007,36,3,3,4,334,10.0
17085,124,47,437.37999999999994,363,2,4,4,244,10.0
17086,8,23,839.3,64,4,4,4,444,12.0
17088,29,22,394.95,254,3,4,4,344,11.0
17090,89,15,510.15,289,2,3,4,234,9.0
17091,3,38,673.0699999999999,325,4,4,4,444,12.0
17092,51,21,251.47,278,3,3,3,333,9.0
17094,323,1,47.7,323,1,1,1,111,3.0
17095,23,8,94.55,300,3,2,2,322,7.0
17096,16,9,204.58,262,4,2,3,423,9.0
17100,19,12,183.16,19,4,3,3,433,10.0
17101,30,8,332.44000000000005,179,3,2,3,323,8.0
17105,160,14,104.17999999999999,307,1,3,2,132,6.0
17107,34,79,1846.1600000000005,279,3,4,4,344,11.0
17109,33,15,130.94,233,3,3,2,332,8.0
17110,166,6,93.0,166,1,2,2,122,5.0
17111,48,5,57.6,48,3,2,1,321,6.0
17114,6,29,192.74,335,4,4,3,443,11.0
17115,183,4,66.6,234,1,1,2,112,4.0
17117,289,1,6.6000000000000005,289,1,1,1,111,3.0
17118,318,2,22.560000000000002,318,1,1,1,111,3.0
17119,4,11,181.85999999999999,60,4,3,3,433,10.0
17120,234,6,115.05000000000001,234,1,2,2,122,5.0
17123,162,2,69.6,162,1,1,2,112,4.0
17124,186,6,35.13,186,1,2,1,121,4.0
17125,51,8,36.15,51,3,2,1,321,6.0
17126,153,46,199.22999999999993,363,1,4,3,143,8.0
17128,335,4,28.55,335,1,1,1,111,3.0
17131,6,29,584.63,76,4,4,4,444,12.0
17133,16,6,631.95,267,4,2,4,424,10.0
17134,107,3,56.6,265,2,1,1,211,4.0
17135,17,4,77.46,290,4,1,2,412,7.0
17138,276,3,53.5,276,1,1,1,111,3.0
17139,16,105,2423.2700000000013,289,4,4,4,444,12.0
17140,248,5,37.0,248,1,2,1,121,4.0
17142,240,2,54.75,240,1,1,1,111,3.0
17144,2,11,177.98999999999998,85,4,3,3,433,10.0
17146,106,10,165.75000000000003,359,2,3,3,233,8.0
17147,23,14,394.77,312,3,3,4,334,10.0
17148,52,2,24.9,52,2,1,1,211,4.0
17152,195,3,220.1,195,1,1,3,113,5.0
17153,25,2,25.9,25,3,1,1,311,5.0
17154,76,5,63.72,76,2,2,2,222,6.0
17155,18,9,182.20999999999998,178,4,2,3,423,9.0
17157,177,2,39.900000000000006,177,1,1,1,111,3.0
17158,33,9,189.59,361,3,2,3,323,8.0
17159,22,20,274.73,172,3,3,3,333,9.0
17160,32,45,630.2100000000002,242,3,4,4,344,11.0
17162,29,21,360.19000000000005,306,3,3,4,334,10.0
17163,79,1,34.0,79,2,1,1,211,4.0
17164,33,31,545.92,274,3,4,4,344,11.0
17165,285,1,17.700000000000003,285,1,1,1,111,3.0
17166,204,3,31.650000000000002,204,1,1,1,111,3.0
17169,58,12,193.41000000000003,184,2,3,3,233,8.0
17171,290,1,25.5,290,1,1,1,111,3.0
17172,79,3,91.56,79,2,1,2,212,5.0
17173,6,25,1102.5000000000002,132,4,4,4,444,12.0
17174,218,1,10.5,218,1,1,1,111,3.0
17175,45,17,373.9,297,3,3,4,334,10.0
17176,202,2,30.299999999999997,202,1,1,1,111,3.0
17179,179,10,95.4,362,1,3,2,132,6.0
17180,57,32,213.5699999999999,317,2,4,3,243,9.0
17181,58,4,33.2,58,2,1,1,211,4.0
17183,33,13,748.6099999999999,106,3,3,4,334,10.0
17187,227,2,31.599999999999998,227,1,1,1,111,3.0
17188,12,21,484.76,363,4,3,4,434,11.0
17189,107,15,113.44000000000003,360,2,3,2,232,7.0
17190,59,4,70.95000000000002,59,2,1,2,212,5.0
17191,29,29,326.89,281,3,4,3,343,10.0
17193,36,9,413.34,177,3,2,4,324,9.0
17194,361,4,51.92,361,1,1,1,111,3.0
17197,30,6,108.30000000000001,30,3,2,2,322,7.0
17198,24,6,59.559999999999995,24,3,2,2,322,7.0
17201,54,5,12.770000000000001,54,2,2,1,221,5.0
17203,36,27,773.1899999999999,61,3,4,4,344,11.0
17204,176,6,192.45,264,1,2,3,123,6.0
17205,54,1,72.0,54,2,1,2,212,5.0
17211,27,39,449.91,363,3,4,4,344,11.0
17212,254,1,60.0,254,1,1,2,112,4.0
17213,41,36,661.3100000000001,354,3,4,4,344,11.0
17214,61,18,179.4,360,2,3,3,233,8.0
17218,5,52,375.4699999999999,363,4,4,4,444,12.0
17219,32,5,32.0,32,3,2,1,321,6.0
17220,25,90,641.6399999999999,365,3,4,4,344,11.0
17221,8,18,69.86000000000001,37,4,3,2,432,9.0
17222,66,2,19.799999999999997,66,2,1,1,211,4.0
17223,311,4,15.05,311,1,1,1,111,3.0
17226,309,4,85.35,309,1,1,2,112,4.0
17227,19,7,236.35000000000002,257,4,2,3,423,9.0
17228,16,41,377.49000000000007,312,4,4,4,444,12.0
17229,97,9,38.67999999999999,143,2,2,1,221,5.0
17230,265,17,891.42,360,1,3,4,134,8.0
17231,13,122,684.5799999999998,362,4,4,4,444,12.0
17232,3,3,31.73,15,4,1,1,411,6.0
17233,36,2,33.25,36,3,1,1,311,5.0
17234,183,1,3.75,183,1,1,1,111,3.0
17235,26,3,16.44,26,3,1,1,311,5.0
17236,13,21,211.73999999999998,363,4,3,3,433,10.0
17237,12,3,37.91,12,4,1,1,411,6.0
17238,3,110,716.7099999999997,323,4,4,4,444,12.0
17239,313,3,89.5,313,1,1,2,112,4.0
17242,109,5,170.04,181,2,2,3,223,7.0
17243,6,90,1746.3700000000003,363,4,4,4,444,12.0
17244,54,7,117.75000000000001,54,2,2,2,222,6.0
17245,205,1,15.299999999999999,205,1,1,1,111,3.0
17247,16,15,59.22,16,4,3,2,432,9.0
17248,121,16,51.60000000000001,121,2,3,1,231,6.0
17250,4,10,62.89999999999999,262,4,3,2,432,9.0
17251,363,6,52.949999999999996,363,1,2,1,121,4.0
17252,187,16,41.75,187,1,3,1,131,5.0
17253,19,6,64.35,19,4,2,2,422,8.0
17254,5,19,38.5,16,4,3,1,431,8.0
17255,41,20,62.40999999999998,300,3,3,2,332,8.0
17256,108,3,24.4,313,2,1,1,211,4.0
17259,149,8,50.120000000000005,149,1,2,1,121,4.0
17262,228,2,251.1,262,1,1,3,113,5.0
17263,209,3,10.5,209,1,1,1,111,3.0
17265,139,15,73.23000000000002,181,2,3,2,232,7.0
17266,4,18,62.79,148,4,3,2,432,9.0
17267,128,4,14.78,128,2,1,1,211,4.0
17272,47,23,471.48,263,3,4,4,344,11.0
17274,36,2,9.45,36,3,1,1,311,5.0
17277,228,10,113.37,323,1,3,2,132,6.0
17278,242,3,52.98,242,1,1,1,111,3.0
17279,58,3,92.28,58,2,1,2,212,5.0
17282,131,17,592.3600000000001,300,2,3,4,234,9.0
17284,61,56,335.3699999999999,337,2,4,4,244,10.0
17286,22,9,44.949999999999996,22,3,2,1,321,6.0
17287,27,26,189.29000000000002,253,3,4,3,343,10.0
17288,13,20,178.44,359,4,3,3,433,10.0
17289,32,20,150.38000000000002,181,3,3,3,333,9.0
17290,4,19,113.69999999999999,17,4,3,2,432,9.0
17293,31,32,431.85,362,3,4,4,344,11.0
17295,29,13,109.96,65,3,3,2,332,8.0
17297,18,12,18.830000000000002,18,4,3,1,431,8.0
17298,102,9,130.78,125,2,2,2,222,6.0
17299,12,14,123.28,174,4,3,2,432,9.0
17301,22,7,26.5,22,3,2,1,321,6.0
17302,15,19,289.20000000000005,306,4,3,3,433,10.0
17303,362,12,49.720000000000006,362,1,3,1,131,5.0
17306,11,10,1221.9,323,4,3,4,434,11.0
17309,96,4,17.5,96,2,1,1,211,4.0
17311,79,8,267.26,317,2,2,3,223,7.0
17312,156,2,1.7999999999999998,160,1,1,1,111,3.0
17313,32,9,932.34,32,3,2,4,324,9.0
17314,25,18,390.05,312,3,3,4,334,10.0
17315,2,97,1273.0799999999997,358,4,4,4,444,12.0
17317,90,1,76.32000000000001,90,2,1,2,212,5.0
17320,101,11,173.73999999999998,237,2,3,3,233,8.0
17321,68,17,131.31,68,2,3,2,232,7.0
17323,16,48,242.1399999999999,293,4,4,3,443,11.0
17324,22,4,108.26,332,3,1,2,312,6.0
17325,281,2,39.599999999999994,281,1,1,1,111,3.0
17329,15,8,186.43,316,4,2,3,423,9.0
17330,68,1,45.0,68,2,1,1,211,4.0
17333,86,5,80.4,86,2,2,2,222,6.0
17334,309,2,30.240000000000002,309,1,1,1,111,3.0
17337,152,114,413.46,311,1,4,4,144,9.0
17338,18,139,1158.1899999999998,362,4,4,4,444,12.0
17339,95,4,141.96,95,2,1,3,213,6.0
17340,30,70,2169.7700000000004,355,3,4,4,344,11.0
17341,157,5,107.02,157,1,2,2,122,5.0
17343,356,1,1.7399999999999998,356,1,1,1,111,3.0
17344,47,6,22.099999999999998,47,3,2,1,321,6.0
17345,16,21,167.74000000000004,197,4,3,3,433,10.0
17346,4,99,589.8699999999999,360,4,4,4,444,12.0
17348,15,40,193.95,298,4,4,3,443,11.0
17349,180,1,12.75,180,1,1,1,111,3.0
17350,9,19,289.96000000000004,52,4,3,3,433,10.0
17351,37,6,66.95,170,3,2,2,322,7.0
17353,155,2,435.0,155,1,1,4,114,6.0
17354,51,4,434.55999999999995,51,3,1,4,314,8.0
17356,312,1,4.25,312,1,1,1,111,3.0
17357,25,8,51.11,25,3,2,1,321,6.0
17358,304,14,82.89,356,1,3,2,132,6.0
17359,12,5,46.3,12,4,2,1,421,7.0
17360,18,27,104.87000000000002,185,4,4,2,442,10.0
17361,187,3,50.5,187,1,1,1,111,3.0
17362,240,9,102.35000000000001,310,1,2,2,122,5.0
17364,1,68,746.58,332,4,4,4,444,12.0
17365,13,97,1081.1100000000001,333,4,4,4,444,12.0
17367,239,7,44.02,239,1,2,1,121,4.0
17368,24,23,325.46999999999997,338,3,4,3,343,10.0
17370,73,6,93.85999999999999,93,2,2,2,222,6.0
17371,18,18,66.73,362,4,3,2,432,9.0
17372,41,46,226.13000000000008,363,3,4,3,343,10.0
17373,41,7,79.79,313,3,2,2,322,7.0
17374,219,8,141.15000000000003,282,1,2,3,123,6.0
17375,200,15,98.02000000000001,362,1,3,2,132,6.0
17376,71,10,73.3,312,2,3,2,232,7.0
17377,24,78,603.3499999999999,358,3,4,4,344,11.0
17379,12,21,121.44000000000001,12,4,3,2,432,9.0
17381,25,20,3065.4,309,3,3,4,334,10.0
17383,5,16,82.94000000000001,5,4,3,2,432,9.0
17384,20,6,53.029999999999994,20,3,2,1,321,6.0
17385,15,6,70.34,15,4,2,2,422,8.0
17386,8,9,1407.2800000000002,166,4,2,4,424,10.0
17387,20,17,162.37,34,3,3,3,333,9.0
17388,132,4,71.9,132,2,1,2,212,5.0
17389,1,38,4096.219999999999,332,4,4,4,444,12.0
17391,165,1,203.52,165,1,1,3,113,5.0
17392,307,19,127.28,359,1,3,2,132,6.0
17394,220,1,29.7,220,1,1,1,111,3.0
17396,40,5,2242.6,149,3,2,4,324,9.0
17397,23,14,150.82000000000002,23,3,3,3,333,9.0
17398,115,10,164.96,256,2,3,3,233,8.0
17400,127,36,290.58,354,2,4,3,243,9.0
17402,5,8,525.34,330,4,2,4,424,10.0
17403,37,5,26.38,37,3,2,1,321,6.0
17405,2,12,153.19000000000003,151,4,3,3,433,10.0
17406,334,17,435.7,334,1,3,4,134,8.0
17408,164,2,32.65,164,1,1,1,111,3.0
17409,249,5,260.55,249,1,2,3,123,6.0
17410,17,8,130.74,216,4,2,2,422,8.0
17411,76,3,48.5,262,2,1,1,211,4.0
17412,24,15,266.62,359,3,3,3,333,9.0
17414,44,4,756.4,185,3,1,4,314,8.0
17415,80,2,77.19999999999999,80,2,1,2,212,5.0
17416,30,53,1388.71,282,3,4,4,344,11.0
17418,43,7,104.21000000000001,324,3,2,2,322,7.0
17419,12,34,761.3000000000001,325,4,4,4,444,12.0
17420,51,2,41.6,51,3,1,1,311,5.0
17422,17,27,458.91000000000014,297,4,4,4,444,12.0
17423,47,9,273.02,218,3,2,3,323,8.0
17425,61,12,199.60000000000002,61,2,3,3,233,8.0
17426,9,62,1028.95,283,4,4,4,444,12.0
17428,1,73,4117.6900000000005,362,4,4,4,444,12.0
17429,129,8,91.41000000000001,219,2,2,2,222,6.0
17430,33,1,17.700000000000003,33,3,1,1,311,5.0
17431,314,5,37.5,314,1,2,1,121,4.0
17432,19,11,97.19,38,4,3,2,432,9.0
17433,89,11,49.65,89,2,3,1,231,6.0
17434,3,25,373.13000000000005,86,4,4,4,444,12.0
17436,2,3,63.3,227,4,1,2,412,7.0
17438,254,5,119.85000000000001,254,1,2,2,122,5.0
17440,157,1,30.599999999999998,157,1,1,1,111,3.0
17442,37,28,472.12000000000006,291,3,4,4,344,11.0
17446,177,2,26.400000000000002,311,1,1,1,111,3.0
17447,41,7,93.82000000000001,72,3,2,2,322,7.0
17449,3,64,571.8100000000001,360,4,4,4,444,12.0
17450,11,64,36160.84000000001,333,4,4,4,444,12.0
17451,2,20,336.91999999999996,106,4,3,4,434,11.0
17453,18,8,239.54999999999998,65,4,2,3,423,9.0
17454,234,13,81.40000000000002,360,1,3,2,132,6.0
17455,204,1,17.700000000000003,204,1,1,1,111,3.0
17457,127,3,221.95,309,2,1,3,213,6.0
17458,16,17,90.42999999999999,16,4,3,2,432,9.0
17459,44,24,97.50000000000001,61,3,4,2,342,9.0
17460,95,3,64.0,319,2,1,2,212,5.0
17461,23,28,179.89000000000001,30,3,4,3,343,10.0
17462,61,2,27.6,61,2,1,1,211,4.0
17463,17,40,359.1499999999999,314,4,4,4,444,12.0
17464,159,2,86.4,159,1,1,2,112,4.0
17466,11,7,128.15,79,4,2,2,422,8.0
17468,15,1,30.0,15,4,1,1,411,6.0
17469,17,12,261.40000000000003,205,4,3,3,433,10.0
17470,45,14,163.16999999999996,249,3,3,3,333,9.0
17472,192,36,154.38,300,1,4,3,143,8.0
17475,80,2,27.599999999999998,80,2,1,1,211,4.0
17480,78,8,171.33999999999997,78,2,2,3,223,7.0
17481,4,15,208.26000000000002,94,4,3,3,433,10.0
17483,66,4,62.7,184,2,1,2,212,5.0
17486,262,5,74.28,262,1,2,2,122,5.0
